order_id,customer_id,order_total,order_subtotal,shipping_fee,tax_amount,risk_score,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,gender,state,shipping_state,shipping_method,distance_band,promised_days,actual_days,items_per_order,unique_products,avg_item_price,customer_age,account_age_days,shipping_to_subtotal_ratio,tax_to_subtotal_ratio,is_fraud
3916,35,509.5,457.76,8.39,43.35,6.6,card,mobile,US,0,premium,silver,Female,UT,UT,standard,local,5,5,6,5,85.234,22.84188911704312,182,0.01832838168472562,0.09470027962250961,0
3917,35,225.28,205.54,6.99,12.75,1.7,paypal,mobile,US,0,premium,silver,Female,UT,UT,standard,national,7,7,2,2,102.77000000000001,22.899383983572896,203,0.03400797898219325,0.06203172131945121,0
3918,35,458.19,403.35,26.39,28.45,12.9,paypal,mobile,CA,0,premium,silver,Female,UT,UT,overnight,local,1,2,6,4,82.7025,22.85284052019165,186,0.06542704846907152,0.0705342754431635,0
3919,35,850.73,795.1,14.74,40.89,41.4,card,mobile,US,1,premium,silver,Female,UT,UT,expedited,local,2,2,7,5,108.96,22.477754962354553,49,0.018538548610237706,0.051427493397056975,0
3920,35,227.89,210.0,6.99,10.9,1.7,card,tablet,US,0,premium,silver,Female,UT,UT,standard,local,5,3,1,1,210.0,22.899383983572896,203,0.03328571428571429,0.051904761904761905,0
3921,35,914.93,858.97,8.39,47.57,54.4,paypal,desktop,US,0,premium,silver,Female,UT,FL,standard,local,5,7,6,5,121.146,22.581793292265573,87,0.009767512253047254,0.055380281034261965,1
3922,35,831.73,742.92,27.44,61.37,36.8,paypal,mobile,IN,0,premium,silver,Female,UT,UT,overnight,local,1,2,9,5,77.5,22.803559206023273,168,0.03693533624077963,0.08260647176008185,0
3923,35,275.41,246.85,6.99,21.57,1.2,paypal,tablet,US,0,premium,silver,Female,UT,UT,standard,regional,6,8,1,1,246.85,22.8911704312115,200,0.028316791573830262,0.08738100060765648,0
3924,36,446.39,405.92,8.39,32.08,12.3,card,mobile,US,0,budget,silver,Male,CO,CO,standard,local,5,7,6,4,83.345,23.540041067761805,114,0.020669097359085533,0.07903035080804098,0
3925,36,125.87,109.19,6.99,9.69,4.0,card,mobile,US,1,budget,silver,Male,CO,CO,standard,local,5,5,1,1,109.19,23.529089664613277,111,0.06401685136001466,0.08874439051195164,0
3926,36,512.63,478.74,7.69,26.2,10.6,bank,desktop,US,1,budget,silver,Male,CO,CO,standard,local,5,8,4,3,123.40666666666665,23.690622861054074,169,0.016062998704933783,0.05472699168651042,1
3927,36,210.29,192.28,0.0,18.01,14.8,card,mobile,GB,1,budget,silver,Male,CO,CO,standard,local,5,6,2,2,96.14,23.592060232717316,134,0.0,0.09366548783024756,0
3928,36,181.62,161.45,6.99,13.18,3.6,card,mobile,US,0,budget,silver,Male,CO,CO,standard,local,5,6,2,2,80.725,23.860369609856264,231,0.043295137813564574,0.08163518117064107,0
3929,36,577.51,535.5,8.39,33.62,28.6,paypal,tablet,CA,0,budget,silver,Male,CO,CO,standard,regional,6,7,6,5,83.59200000000001,23.6249144421629,145,0.015667600373482728,0.06278244631185807,0
3930,36,525.43,477.35,14.04,34.04,17.2,card,mobile,US,0,budget,silver,Male,CO,CO,expedited,national,4,9,5,5,95.47,23.813826146475016,214,0.02941238085262386,0.07131035927516496,1
3931,36,653.34,613.63,8.39,31.32,22.6,card,desktop,US,0,budget,silver,Male,CO,CO,standard,national,7,9,6,5,104.24600000000001,23.761806981519506,195,0.01367273438391213,0.05104052930919284,0
3932,36,219.19,196.95,6.99,15.25,3.2,card,desktop,US,0,budget,silver,Male,CO,CO,standard,regional,6,6,1,1,196.95,23.60574948665298,139,0.0354912414318355,0.07743082000507744,0
3933,36,582.54,526.48,7.34,48.72,17.0,card,desktop,US,0,budget,silver,Male,CO,CO,standard,local,5,6,3,3,175.49333333333334,23.761806981519506,195,0.013941650205135997,0.09253912779212885,0
3934,36,488.69,452.17,8.04,28.48,14.7,card,mobile,US,0,budget,silver,Male,CO,CO,standard,national,7,8,5,5,90.434,23.783709787816566,204,0.017780923104142244,0.06298516044850389,0
3935,36,337.87,303.85,14.04,19.98,4.3,bank,mobile,US,0,budget,silver,Male,CO,CO,expedited,regional,3,5,5,5,60.77,23.79192334017796,207,0.046207010037847614,0.06575612966924468,0
3936,36,281.03,253.24,6.99,20.8,13.1,card,desktop,GB,0,budget,silver,Male,CO,CO,standard,local,5,8,1,1,253.24,23.761806981519506,196,0.027602274522192386,0.08213552361396304,0
3937,36,540.52,506.08,8.04,26.4,18.3,card,mobile,US,0,budget,silver,Male,CO,CO,standard,local,5,5,5,5,101.216,23.860369609856264,231,0.015886816313626304,0.052165665507429654,0
3938,36,43.11,34.14,6.99,1.98,15.7,card,desktop,BR,0,budget,silver,Male,CO,TX,standard,regional,6,7,2,1,17.07,23.468856947296374,88,0.2047451669595782,0.05799648506151142,0
3939,36,931.4,844.23,8.39,78.78,76.1,card,desktop,IN,0,budget,silver,Male,CO,CO,standard,regional,6,8,6,5,120.91199999999999,23.485284052019164,94,0.0099380500574488,0.09331580256565154,0
3940,37,299.63,269.27,7.34,23.02,11.9,card,mobile,US,0,standard,none,Male,FL,FL,standard,local,5,6,3,2,127.695,26.847364818617386,28,0.027258885133880494,0.08549039997029005,0
3941,37,370.36,327.09,26.04,17.23,41.4,card,desktop,CA,0,standard,none,Male,FL,FL,overnight,local,1,1,5,4,63.94,26.579055441478438,0,0.07961111620654866,0.05267663334250513,0
3942,37,30.16,28.1,0.0,2.06,1.4,bank,tablet,US,1,standard,none,Male,FL,FL,standard,national,7,9,1,1,28.1,26.885694729637233,42,0.0,0.07330960854092526,0
3943,37,179.31,152.47,13.34,13.5,9.1,paypal,mobile,US,0,standard,none,Male,FL,FL,expedited,local,2,1,3,3,50.82333333333333,26.751540041067763,0,0.08749262149931133,0.08854200826392077,0
3944,37,218.63,199.85,6.99,11.79,5.7,card,mobile,US,0,standard,none,Male,FL,FL,standard,regional,6,9,2,2,99.92500000000001,26.869267624914443,36,0.0349762321741306,0.058994245684263195,0
3945,37,359.9,320.18,14.04,25.68,25.0,card,mobile,US,0,standard,none,Male,FL,FL,expedited,local,2,3,5,3,73.57333333333334,26.765229295003422,0,0.0438503341870198,0.08020488475232682,0
3946,37,641.22,573.61,13.34,54.27,35.6,card,desktop,US,0,standard,none,Male,FL,FL,expedited,local,2,4,3,2,168.72,26.82819986310746,21,0.023256219382507277,0.09461132128100976,1
3947,37,306.69,274.9,6.99,24.8,15.9,card,desktop,US,0,standard,none,Male,FL,FL,standard,regional,6,8,2,1,137.45,26.704996577686515,0,0.02542742815569298,0.09021462349945436,1
3948,37,49.8,40.62,6.99,2.19,3.7,card,mobile,US,0,standard,none,Male,FL,FL,standard,regional,6,7,2,1,20.31,26.847364818617386,27,0.172082717872969,0.05391432791728213,0
3949,37,431.21,377.64,26.39,27.18,26.0,card,desktop,CA,0,standard,none,Male,FL,FL,overnight,regional,2,4,6,4,81.125,26.99247091033539,80,0.06988136849909968,0.07197330791229743,0
3950,38,770.29,721.15,9.09,40.05,27.9,bank,mobile,US,0,standard,none,Male,NC,NC,standard,local,5,4,8,5,90.892,30.2258726899384,33,0.012604867225958539,0.0555362961935797,0
3951,38,749.64,686.67,8.04,54.93,29.9,card,mobile,US,0,standard,none,Male,NC,NC,standard,regional,6,8,5,3,119.71,30.598220396988363,169,0.011708681025820263,0.07999475730700337,0
3952,38,598.96,549.66,14.04,35.26,14.1,bank,mobile,US,0,standard,none,Male,NC,NC,expedited,regional,3,4,5,4,94.9875,30.26420260095825,47,0.02554306298439035,0.06414874649783503,0
3953,38,816.51,750.08,14.04,52.39,74.7,crypto,mobile,US,0,standard,none,Male,NC,NC,expedited,local,2,5,5,4,164.0375,30.666666666666668,194,0.01871800341296928,0.06984588310580205,0
3954,38,597.45,548.28,14.04,35.13,22.9,card,mobile,US,0,standard,none,Male,NC,NC,expedited,regional,3,2,5,5,109.65599999999999,30.297056810403834,59,0.025607353906762966,0.06407310133508427,0
3955,38,345.12,318.54,6.99,19.59,5.3,card,mobile,US,0,standard,none,Male,NC,NC,standard,regional,6,5,2,2,159.27,30.469541409993155,122,0.02194386890186476,0.06149934074213599,0
3956,38,441.42,403.58,6.99,30.85,6.3,card,desktop,US,0,standard,none,Male,NC,NC,standard,regional,6,9,2,2,201.79000000000002,30.55167693360712,152,0.017319986124188513,0.07644085435353586,0
3957,38,526.1,479.3,13.34,33.46,17.2,card,mobile,US,0,standard,none,Male,NC,NC,expedited,regional,3,4,3,2,141.825,30.28062970568104,53,0.02783225537241811,0.06981013978718965,0
3958,38,412.44,370.08,7.69,34.67,5.5,card,desktop,US,0,standard,none,Male,NC,NC,standard,regional,6,7,4,2,92.52000000000001,30.5160848733744,139,0.02077929096411587,0.09368244703847818,0
3959,38,194.33,173.62,7.34,13.37,3.8,card,mobile,US,1,standard,none,Male,NC,NC,standard,regional,6,7,3,2,79.16499999999999,30.55441478439425,153,0.04227623545674461,0.0770072572284299,0
3960,38,284.29,255.15,7.34,21.8,3.3,paypal,tablet,US,0,standard,none,Male,NC,NC,standard,regional,6,5,3,2,67.595,30.365503080082135,84,0.028767391730354693,0.08543993729178914,0
3961,38,433.06,404.02,8.39,20.65,8.1,card,mobile,US,0,standard,none,Male,NC,NC,standard,local,5,5,6,5,49.194,30.47501711156742,124,0.020766298698084256,0.05111133112222167,0
3962,38,53.33,42.41,6.99,3.93,2.3,paypal,desktop,US,0,standard,none,Male,NC,IL,standard,regional,6,8,2,2,21.205000000000002,30.38466803559206,91,0.16481961801461922,0.09266682386229665,0
3963,38,384.31,344.08,8.04,32.19,7.7,card,mobile,US,0,standard,none,Male,NC,NC,standard,national,7,8,5,5,68.816,30.47501711156742,124,0.023366658916531037,0.0935538246919321,0
3964,38,594.16,546.18,7.69,40.29,22.6,card,mobile,US,0,standard,none,Male,NC,NC,standard,local,5,5,4,3,116.41000000000001,30.234086242299796,36,0.01407960745541763,0.0737668900362518,0
3965,38,445.36,414.11,8.39,22.86,6.5,card,desktop,US,0,standard,none,Male,NC,NC,standard,local,5,6,6,5,61.92,30.546201232032853,150,0.020260317306995727,0.05520272391393591,0
3966,38,262.17,240.53,6.99,14.65,5.3,card,mobile,US,0,standard,none,Male,NC,NC,standard,local,5,5,1,1,240.53,30.29158110882957,58,0.029060824013636553,0.06090716334760737,0
3967,38,223.53,202.39,7.69,13.45,6.4,card,mobile,US,0,standard,none,Male,NC,NC,standard,regional,6,7,4,3,60.12,30.203969883641342,25,0.03799594841642374,0.06645585256188546,0
3968,38,1123.62,1029.02,14.39,80.21,62.7,bank,tablet,US,1,standard,none,Male,NC,NC,expedited,regional,3,5,6,4,158.78,30.642026009582477,186,0.013984179121882958,0.07794795047715301,0
3969,38,567.51,514.56,8.74,44.21,29.7,card,desktop,IN,0,standard,none,Male,NC,NC,standard,local,5,6,7,5,65.31800000000001,30.38740588637919,92,0.016985385572139307,0.08591806592039802,0
3970,38,611.81,553.64,14.04,44.13,19.1,card,desktop,US,1,standard,none,Male,NC,NC,expedited,regional,3,5,5,4,120.7275,30.633812457221083,182,0.025359439346868,0.07970883606675819,0
3971,38,133.31,116.79,7.34,9.18,1.4,card,desktop,US,0,standard,none,Male,NC,NC,standard,regional,6,8,3,2,47.03,30.584531143052704,164,0.06284784656220567,0.07860262008733623,0
3972,39,343.24,316.25,7.34,19.65,4.8,card,mobile,US,0,standard,silver,Male,TX,TX,standard,local,5,5,3,3,105.41666666666667,27.81930184804928,170,0.023209486166007903,0.062134387351778654,0
3973,39,601.96,563.34,7.69,30.93,21.6,paypal,desktop,CA,0,standard,silver,Male,TX,TX,standard,regional,6,7,4,3,131.57333333333335,27.633127994524298,103,0.013650726026910923,0.05490467568431143,0
3974,39,485.57,438.04,7.69,39.84,7.1,card,desktop,US,0,standard,silver,Male,TX,TX,standard,regional,6,8,4,3,129.67666666666665,27.652292950034223,109,0.01755547438590083,0.09095059811889325,0
3975,39,322.89,295.51,8.39,18.99,2.4,bank,mobile,US,0,standard,silver,Male,TX,TX,standard,local,5,5,6,4,59.0775,27.813826146475016,169,0.028391594193089915,0.06426178471117729,0
3976,39,516.0,467.11,14.39,34.5,8.2,paypal,mobile,US,0,standard,silver,Male,TX,TX,expedited,local,2,4,6,4,81.71,27.983572895277206,231,0.03080644815996232,0.07385840594292564,0
3977,39,524.72,472.98,14.39,37.35,12.2,card,desktop,US,1,standard,silver,Male,TX,TX,expedited,local,2,5,6,5,72.892,27.696098562628336,126,0.030424119413083005,0.07896739819865534,0
3978,39,929.14,860.37,15.09,53.68,65.6,card,desktop,IN,0,standard,silver,Male,TX,TX,expedited,local,2,2,8,4,94.5325,27.759069130732374,149,0.017538965793786394,0.06239176168392668,0
3979,39,195.55,166.75,13.34,15.46,6.8,card,tablet,CA,1,standard,silver,Male,TX,TX,expedited,local,2,3,3,2,67.815,27.854893908281998,183,0.08,0.0927136431784108,0
3980,39,537.2,494.05,8.04,35.11,11.8,card,mobile,US,0,standard,silver,Male,TX,TX,standard,regional,6,7,5,3,102.14333333333333,27.753593429158112,147,0.016273656512498732,0.07106568161117295,0
3981,39,46.64,31.12,12.99,2.53,1.3,card,desktop,US,1,standard,silver,Male,TX,TX,expedited,regional,3,3,1,1,31.12,27.696098562628336,126,0.41741645244215936,0.0812982005141388,0
3982,39,482.28,447.83,8.04,26.41,7.0,card,desktop,US,0,standard,silver,Male,TX,TX,standard,national,7,8,5,5,89.566,27.89596167008898,198,0.017953241185271196,0.05897327110733984,0
3983,39,694.41,633.2,8.39,52.82,28.3,card,desktop,US,1,standard,silver,Male,TX,TX,standard,regional,6,5,6,4,150.655,27.82751540041068,173,0.013250157927984839,0.08341756159191409,0
3984,39,787.6,737.05,8.74,41.81,36.3,card,desktop,US,0,standard,silver,Male,TX,TX,standard,local,5,6,7,4,113.47,27.83299110198494,175,0.011858082898039482,0.0567261379824978,0
3985,39,80.7,67.36,7.69,5.65,1.5,paypal,mobile,US,1,standard,silver,Male,TX,TX,standard,regional,6,5,4,2,16.84,27.88501026694045,195,0.11416270783847982,0.08387767220902613,0
3986,39,256.33,235.08,6.99,14.26,2.4,card,tablet,US,0,standard,silver,Male,TX,TX,standard,local,5,5,2,1,117.54,27.813826146475016,169,0.02973455844818785,0.06066020078271227,0
3987,39,492.34,455.95,9.79,26.6,13.7,card,mobile,US,1,standard,silver,Male,TX,TX,standard,local,5,5,10,5,45.646,27.66324435318275,114,0.021471652593486126,0.058339730233578246,0
3988,39,364.98,333.46,7.69,23.83,4.0,paypal,mobile,US,0,standard,silver,Male,TX,TX,standard,national,7,7,4,3,106.71666666666665,27.86858316221766,188,0.023061236730042588,0.07146284411923469,0
3989,39,465.01,432.78,9.09,23.14,20.2,bank,mobile,US,1,standard,silver,Male,TX,TX,standard,regional,6,5,8,5,51.84599999999999,27.734428473648187,139,0.02100374324136975,0.05346827487406997,0
3990,40,563.64,512.37,8.39,42.88,33.6,crypto,mobile,US,0,standard,silver,Female,UT,UT,standard,regional,6,7,6,5,73.866,29.286789869952088,159,0.01637488533676835,0.08368952124441321,0
3991,40,359.75,325.55,8.04,26.16,7.6,card,mobile,US,1,standard,silver,Female,UT,UT,standard,local,5,4,5,5,65.11,28.95003422313484,35,0.024696667178620794,0.0803563200737214,0
3992,40,348.08,316.64,8.04,23.4,4.9,card,mobile,US,0,standard,silver,Female,UT,UT,standard,local,5,5,5,4,76.99,28.958247775496236,39,0.025391611925214753,0.07390096008084891,0
3993,40,584.76,541.09,8.39,35.28,11.1,paypal,mobile,US,0,standard,silver,Female,UT,UT,standard,local,5,6,6,5,101.994,29.078713210130047,82,0.015505738416899222,0.06520172244913046,0
3994,40,399.03,368.65,7.69,22.69,2.4,paypal,desktop,US,0,standard,silver,Female,UT,UT,standard,regional,6,7,4,4,92.1625,29.259411362080765,149,0.020859894208598944,0.06154889461548895,0
3995,40,787.83,721.4,8.04,58.39,18.8,card,desktop,US,0,standard,silver,Female,UT,UT,standard,regional,6,9,5,3,122.85666666666668,29.218343600273784,133,0.011144995841419461,0.08093983920155254,0
3996,40,719.53,661.09,7.34,51.1,62.2,card,mobile,IN,1,standard,silver,Female,UT,UT,standard,local,5,8,3,2,167.23,28.966461327857633,41,0.011102875554009286,0.0772965859413998,1
3997,40,419.79,385.45,8.74,25.6,3.6,card,desktop,US,0,standard,silver,Female,UT,UT,standard,local,5,8,7,5,46.86,29.297741273100616,163,0.02267479569334544,0.06641587754572578,0
3998,40,16.24,8.62,6.99,0.63,0.7,card,mobile,US,0,standard,silver,Female,UT,UT,standard,regional,6,8,1,1,8.62,29.31416837782341,168,0.8109048723897913,0.07308584686774942,0
3999,40,165.28,129.06,24.99,11.23,1.7,bank,mobile,US,0,standard,silver,Female,UT,UT,overnight,national,3,3,2,1,64.53,28.919917864476385,25,0.19363086936308693,0.08701379203471254,0
4000,40,228.38,202.94,12.99,12.45,1.4,card,desktop,US,0,standard,silver,Female,UT,UT,expedited,regional,3,3,1,1,202.94,29.21013004791239,130,0.06400906671922736,0.061348181728589725,0
4001,40,845.73,786.54,8.39,50.8,50.7,card,tablet,US,0,standard,silver,Female,UT,WA,standard,national,7,9,6,3,102.65333333333332,29.26488706365503,150,0.010666971800544156,0.06458667073511837,0
4002,40,995.37,926.72,9.09,59.56,34.9,bank,desktop,US,0,standard,silver,Female,UT,UT,standard,national,7,8,8,5,111.846,29.00479123887748,55,0.009808787983425413,0.06426968232044199,0
4003,40,268.55,239.67,6.99,21.89,3.7,card,desktop,US,1,standard,silver,Female,UT,UT,standard,national,7,6,1,1,239.67,29.075975359342916,82,0.029165102015271,0.09133391746985439,0
4004,41,894.51,810.92,8.74,74.85,30.4,paypal,tablet,US,0,standard,none,Female,MA,MA,standard,local,5,7,7,5,144.94400000000002,25.998631074606433,263,0.01077788191190253,0.09230256992058403,0
4005,41,414.05,384.31,7.34,22.4,15.1,card,desktop,US,0,standard,none,Female,MA,IL,standard,local,5,7,3,3,128.10333333333332,26.16563997262149,324,0.019099164736801018,0.058286279305768775,0
4006,41,228.97,204.68,6.99,17.3,2.8,card,mobile,US,0,standard,none,Female,MA,MA,standard,regional,6,7,1,1,204.68,26.069815195071868,289,0.034150869650185656,0.08452218096540942,0
4007,41,36.65,21.99,12.99,1.67,1.1,card,mobile,US,0,standard,none,Female,MA,MA,expedited,local,2,3,1,1,21.99,26.094455852156056,299,0.5907230559345158,0.07594361073215097,0
4008,41,828.62,787.15,0.0,41.47,46.1,card,mobile,US,1,standard,none,Female,MA,MA,expedited,local,2,2,6,5,116.84200000000001,26.078028747433265,292,0.0,0.05268373245251858,0
4009,41,1570.49,1475.79,15.44,79.26,95.9,card,mobile,US,0,standard,none,Female,MA,MA,expedited,regional,3,5,9,5,146.112,26.182067077344286,331,0.01046219313045894,0.053706828207265266,0
4010,41,458.19,420.14,14.74,23.31,5.7,bank,mobile,US,0,standard,none,Female,MA,MA,expedited,local,2,2,7,5,60.386,26.083504449007528,294,0.035083543580711196,0.055481506164611796,0
4011,41,400.26,354.38,14.39,31.49,3.6,bank,mobile,US,0,standard,none,Female,MA,MA,expedited,national,4,5,6,4,80.545,26.0041067761807,266,0.040606129014052715,0.08885941644562334,0
4012,41,465.73,431.9,0.0,33.83,7.1,bank,mobile,US,1,standard,none,Female,MA,MA,standard,regional,6,7,3,3,143.96666666666667,25.864476386036962,214,0.0,0.07832831673998611,0
4013,41,518.92,477.18,7.69,34.05,10.9,card,mobile,US,0,standard,none,Female,MA,MA,standard,regional,6,6,4,3,122.88666666666666,25.848049281314168,208,0.016115511966134373,0.0713567207343141,0
4014,41,90.87,79.76,6.99,4.12,1.9,bank,desktop,US,0,standard,none,Female,MA,AZ,standard,local,5,6,2,2,39.88,25.817932922655714,198,0.08763791374122366,0.05165496489468405,0
4015,41,815.36,751.33,9.44,54.59,28.4,card,desktop,US,0,standard,none,Female,MA,MA,standard,local,5,10,9,5,86.086,26.171115674195757,326,0.01256438582247481,0.07265782013229873,0
4016,41,852.91,792.99,0.0,59.92,74.4,card,desktop,US,1,standard,none,Female,MA,WA,overnight,regional,2,3,7,3,92.07666666666667,26.17659137577002,329,0.0,0.07556211301529654,0
4017,41,296.28,255.03,26.04,15.21,2.1,paypal,desktop,US,0,standard,none,Female,MA,MA,overnight,regional,2,2,5,3,63.95000000000001,26.050650239561943,282,0.10210563463121985,0.05964004234795907,0
4018,41,426.84,389.73,8.04,29.07,10.3,bank,mobile,CA,0,standard,none,Female,MA,MA,standard,national,7,7,5,5,77.946,26.023271731690624,272,0.020629666692325452,0.07459010083904241,0
4019,41,758.95,709.41,9.44,40.1,49.9,paypal,mobile,US,0,standard,none,Female,MA,FL,standard,local,5,6,9,5,72.71600000000001,26.255989048596852,358,0.013306832438223313,0.05652584542084268,0
4020,41,549.81,503.62,8.39,37.8,7.2,bank,mobile,US,0,standard,none,Female,MA,MA,standard,regional,6,7,6,4,69.6625,26.050650239561943,283,0.016659386045033954,0.07505659028632698,0
4021,42,378.65,353.43,0.0,25.22,44.8,card,desktop,BR,1,budget,none,Male,MI,TX,standard,local,5,6,4,4,88.3575,39.931553730321696,118,0.0,0.07135783606371841,0
4022,42,602.82,533.22,26.04,43.56,13.2,card,desktop,US,0,budget,none,Male,MI,MI,overnight,national,3,5,5,4,118.33500000000001,40.199863107460644,217,0.04883537751772251,0.08169235962642062,0
4023,42,224.63,199.76,8.04,16.83,1.7,bank,mobile,US,0,budget,none,Male,MI,MI,standard,regional,6,10,5,5,39.952,40.303901437371664,254,0.040248297957549056,0.08425110132158589,0
4024,42,281.88,251.71,8.04,22.13,2.2,paypal,desktop,US,0,budget,none,Male,MI,MI,standard,regional,6,8,5,4,58.269999999999996,40.24640657084189,234,0.03194152000317826,0.08791863652616105,0
4025,42,97.18,83.33,6.99,6.86,2.4,card,mobile,US,1,budget,none,Male,MI,MI,standard,local,5,7,1,1,83.33,40.2217659137577,224,0.08388335533421337,0.08232329293171728,0
4026,42,463.4,428.35,8.04,27.01,11.1,card,mobile,US,0,budget,none,Male,MI,MI,standard,local,5,6,5,5,85.67,39.98631074606434,138,0.01876969767713318,0.06305591222131435,0
4027,42,43.03,28.1,12.99,1.94,1.2,card,mobile,US,0,budget,none,Male,MI,MI,expedited,regional,3,4,1,1,28.1,40.03832991101985,158,0.46227758007117437,0.0690391459074733,0
4028,42,463.14,400.81,25.34,36.99,5.3,paypal,desktop,US,0,budget,none,Male,MI,MI,overnight,regional,2,5,3,3,133.60333333333332,40.27926078028747,246,0.06322197549961328,0.092288116563958,0
4029,42,943.37,895.1,0.0,48.27,86.0,crypto,desktop,US,1,budget,none,Male,MI,MI,standard,regional,6,8,7,5,110.28,40.01368925393566,148,0.0,0.053926935537928725,0
4030,42,40.17,31.12,6.99,2.06,0.9,paypal,mobile,US,0,budget,none,Male,MI,MI,standard,regional,6,10,1,1,31.12,40.28747433264887,248,0.22461439588688947,0.06619537275064268,0
4031,42,368.2,326.63,12.99,28.58,8.6,card,mobile,US,1,budget,none,Male,MI,MI,expedited,regional,3,3,1,1,326.63,40.323066392881586,261,0.03976977007623305,0.08749961730398309,0
4032,42,320.17,288.85,7.34,23.98,3.6,card,desktop,US,0,budget,none,Male,MI,MI,standard,regional,6,8,3,3,96.28333333333335,40.21081451060917,221,0.02541111303444694,0.0830188679245283,0
4033,43,57.17,46.32,6.99,3.86,1.2,card,tablet,US,0,standard,none,Female,CO,CO,standard,local,5,7,2,1,23.16,24.511978097193705,292,0.15090673575129535,0.08333333333333333,0
4034,43,15.23,7.83,6.99,0.41,1.0,card,desktop,US,0,standard,none,Female,CO,CO,standard,regional,6,6,1,1,7.83,24.44626967830253,268,0.89272030651341,0.052362707535121324,0
4035,43,69.15,52.74,13.34,3.07,0.7,bank,desktop,US,0,standard,none,Female,CO,CO,expedited,regional,3,3,3,1,17.58,24.39425051334702,248,0.2529389457717103,0.058210087220326126,0
4036,43,249.73,229.31,7.34,13.08,6.0,card,mobile,US,1,standard,none,Female,CO,CO,standard,local,5,5,3,3,76.43666666666667,24.177960301163587,170,0.03200907069033186,0.057040687279228994,0
4037,43,950.08,848.1,26.04,75.94,58.7,card,mobile,US,0,standard,none,Female,CO,CO,overnight,national,3,6,5,4,160.85500000000002,24.38877481177276,246,0.03070392642377078,0.08954132767362338,0
4038,43,1120.51,1024.49,9.09,86.93,76.9,card,mobile,US,0,standard,none,Female,CO,CO,standard,national,7,7,8,5,132.012,24.197125256673512,176,0.00887270739587502,0.08485197512908862,0
4039,43,77.11,65.22,6.99,4.9,1.8,card,mobile,US,0,standard,none,Female,CO,CO,standard,local,5,6,1,1,65.22,24.569472963723477,313,0.10717571297148115,0.07513032812020853,0
4040,43,239.95,214.41,7.69,17.85,9.1,card,desktop,US,0,standard,none,Female,CO,CO,standard,regional,6,8,4,3,65.61,24.520191649555098,294,0.03586586446527681,0.0832517140058766,0
4041,43,131.39,122.65,0.0,8.74,2.6,card,desktop,US,1,standard,none,Female,CO,CO,expedited,regional,3,3,2,2,61.324999999999996,24.380561259411362,243,0.0,0.07125968202201385,0
4042,43,153.35,134.9,7.34,11.11,1.9,card,desktop,US,0,standard,none,Female,CO,CO,standard,regional,6,8,3,2,63.11,24.56125941136208,309,0.05441067457375834,0.08235730170496663,0
4043,43,781.21,711.65,8.04,61.52,37.9,card,mobile,US,0,standard,none,Female,CO,CO,standard,regional,6,8,5,3,166.32,24.487337440109513,282,0.011297688470455982,0.08644698939085226,0
4044,43,565.77,500.09,25.34,40.34,10.2,bank,mobile,US,0,standard,none,Female,CO,CO,overnight,local,1,2,3,2,129.29,24.56399726214921,310,0.05067087924173649,0.08066548021356157,0
4045,43,40.7,31.12,6.99,2.59,1.5,card,mobile,US,0,standard,none,Female,CO,CO,standard,regional,6,6,1,1,31.12,24.49281314168378,285,0.22461439588688947,0.0832262210796915,0
4046,44,524.46,478.93,7.69,37.84,5.3,card,mobile,US,0,standard,none,Female,OH,OH,standard,national,7,7,4,3,91.41666666666667,58.677618069815196,206,0.01605662622930282,0.07900945858476187,0
4047,44,512.22,463.42,7.69,41.11,11.5,card,desktop,US,0,standard,none,Female,OH,CO,standard,local,5,5,4,2,115.855,58.729637234770706,224,0.01659401838505028,0.08871002546286305,0
4048,44,50.21,39.79,6.99,3.43,0.5,card,mobile,US,0,standard,none,Female,OH,OH,standard,national,7,8,2,2,19.895,59.04996577686516,341,0.17567227946720282,0.08620256345815532,0
4049,44,1023.35,942.64,9.79,70.92,21.7,bank,desktop,US,0,standard,none,Female,OH,OH,standard,regional,6,7,10,5,71.86,59.017111567419576,329,0.010385725197318169,0.07523550878384112,0
4050,44,303.28,269.87,8.04,25.37,1.4,paypal,mobile,US,0,standard,none,Female,OH,OH,standard,regional,6,6,5,3,46.47666666666667,58.85557837097878,270,0.02979212213287879,0.094008226182977,0
4051,44,730.93,683.6,0.0,47.33,14.9,card,desktop,US,1,standard,none,Female,OH,OH,standard,regional,6,5,4,2,170.9,58.90759753593429,289,0.0,0.06923639555295494,0
4052,44,492.21,433.44,24.99,33.78,2.6,paypal,desktop,US,0,standard,none,Female,OH,OH,overnight,regional,2,2,2,2,216.72,58.784394250513344,244,0.05765503875968992,0.07793466223698782,0
4053,44,619.77,559.33,7.69,52.75,9.1,card,desktop,US,1,standard,none,Female,OH,OH,standard,regional,6,7,4,4,139.83249999999998,59.08555783709788,354,0.013748592065506946,0.0943092628680743,0
4054,44,438.62,408.98,8.39,21.25,11.8,card,desktop,US,1,standard,none,Female,OH,TX,standard,local,5,8,6,5,62.788,59.063655030800824,346,0.020514450584380655,0.05195853097951,0
4055,44,1273.92,1166.8,9.44,97.68,79.7,bank,desktop,CA,1,standard,none,Female,OH,OH,standard,local,5,5,9,4,112.04,58.81177275838467,254,0.008090503942406582,0.08371614672608846,0
